Index,Sentence
397,ಅಪರಾಹ್ನ 2 ಗಂಟೆ ಸುಮಾರಿಗೆ ಬೆಂಕಿಯನ್ನು ಸಂಪೂರ್ಣ ಹತೋಟಿಗೆ ತರಲಾಯಿತು ಎಂದು ಉಡುಪಿಯ ಜಿಲ್ಲಾ ಅಗ್ನಿಶಾಮಕ ದಳ ಅಧಿಕಾರಿ ವಸಂತ ಕುಮಾರ್ ತಿಳಿಸಿದರು.
398,ಗೇಂದಾಲಾಲ್‌ ನಿಧಾನವಾಗಿ ಲಕ್ಷ್ಮಣಾನಂದ ಮತ್ತು ಪಂಚಮಸಿಂಗರ ಸಹಾಯದಿಂದ ಒಂದು ದೊಡ್ಡ ವೀರರ ದಳ ಕಟ್ಟಿದ.
399,ಮೊದಲು ನಾನು ಕೆಲವು ಅಲ್ಪಸಂಖ್ಯಾತ ಕುರಿಗಳನ್ನು ಕಟ್ಟಿಕೊಂಡು ಶಿವಾಜಿ ನಗರ ಗೋರಕ್ಷಕ ದಳ ರಚಿಸಲಿದ್ದೇನೆ.
400,ಬೆದರಿಕೆ ಕರೆ ಹಿನ್ನಲೆಯಲ್ಲಿ ಪೊಲೀಸರು ಮತ್ತು ಬಾಂಬ್ ನಿಷ್ಕ್ರಿಯ ದಳ ತಪಾಸಣೆ ನಡೆಸಿದರು.
401,ಜಿಲ್ಲೆಯಲ್ಲಿ ಅಕ್ರಮ ವ್ಯವಹಾರಗಳನ್ನು ತಡೆಗಟ್ಟಲು ವೀಚಕ್ಷಕ ದಳ ರಚಿಸಲಾಗಿದ್ದು ವಿತರಕರು ಬಿತ್ತನೆ ಬೀಜ ಹಾಗೂ ರಸ ಗೊಬ್ಬರಗಳನ್ನು ಎಮ್.
402,ಇಲ್ಲಿ 2018 ರಲ್ಲಿ ಜನತಾ ದಳ (ಜಾತ್ಯತೀತ) ಯ ಸಿಎನ್ ಬಾಲಕೃಷ್ಣ ಗೆಲುವು ಸಾಧಿಸಿದ್ದರು.
403,ಶನಿವಾರ ಬೆಳಗ್ಗೆ 7 ಗಂಟೆಯಿಂದ ದಿನವಿಡೀ ಅಗ್ನಿಶಾಮಕ ದಳ ಹಾಗೂ ಎನ್‌ಡಿಆರ್​ಎಫ್ ಸಿಬ್ಬಂದಿ 5 ರೋಯಿಂಗ್‌ ಬೋಟ್ ಬಳಸಿ ಕೆರೆಯ ಮುಖ್ಯ ದ್ವಾರದಿಂದ 100 ಮೀಟರ್ ಸುತ್ತಮುತ್ತ ಶೋಧ ನಡೆಸಿದರೂ ಯಾವ ಪ್ರಯೋಜನವಾಗಿರಲಿಲ್ಲ.
404,ಮೊಗೇರ ನೇತೃತ್ವದಲ್ಲಿ ನಡೆದ ಕಾರ್ಯಾಚರಣೆಯಲ್ಲಿ ಅಗ್ನಿಶಾಮಕ ದಳ ಸಿಬ್ಬಂದಿ ನಾಗರಾಜ ಪೂಜಾರಿ ಸಾಸ್ತಾನ ಎನ್ನುವರು ನೀರಿನ ಸೆಳೆತದ ನಡುವೆ ನದಿಗೆ ದುಮುಕಿ ಮೃತದೇಹ ಮೇಲಕ್ಕೆ ತೆಗೆಯುವ ಸಲುವಾಗಿ ಕಾರ್ಯೋನ್ಮುಖರಾಗಿದ್ದಾರೆ.
405,ಹೊಸದಿಲ್ಲಿ : 2019ರ ಲೋಕಸಭಾ ಚುನಾವಣೆಯ ವೇಳೆ ಪಾಕಿಸ್ಥಾನ ಮೂಲದ ಉಗ್ರ ಸಂಘಟನೆಗಳು ಜಮ್ಮು ಕಾಶ್ಮೀರದ ಆದ್ಯಂತ ಭಾರೀ ಉಗ್ರ ದಾಳಿ ನಡೆಸಲು ಯೋಜಿಸಿವೆ ಎಂದು ಗುಪ್ತಚರ ದಳ ಎಚ್ಚರಿಸಿದೆ.
406,ಮನವಿಗೆ ಪೂರಕವಾಗಿ ಹೆಚ್ಚಿನ ಭದ್ರತೆ ಒದಗಿಸುವ ಹಾಗೂ ಕೇಂದ್ರ ಮತ್ತು ರಾಜ್ಯ ಸರ್ಕಾರ ಹಾಗೂ ವಿಶೇಷ ರಕ್ಷಣಾ ದಳ (ಎಸ್‌ಪಿಜಿ) ಎಚ್ಚರಿಕೆ ವಹಿಸುವಂತೆ ಸಿಂಗ್ ಅವರು ತಿಳಿಸಿದ್ದಾಗಿ ಶರ್ಮ ಅವರು ಹೇಳಿದರು.
407,ಚಿತ್ರದುರ್ಗದ ತರಳಬಾಳು ನಗರದಲ್ಲಿರುವ ಜೆಡಿಎಸ್‌ನ ವೀರೇಂದ್ರ ಮನೆ ಮೇಲೆ ಚುನಾವಣಾ ಆಯೋಗದ ವಿಚಕ್ಷಣಾ ದಳ ಹಾಗೂ ಐ.
408,ಮುಂಬೈ ನೌಕಾ ನೆಲೆಯಲ್ಲಿ ನಡೆಯುತ್ತಿದ್ದ ನೌಕಾ ದಳ ಪ್ರದರ್ಶನ ಕಾೆರ್ಯಕ್ರಮದ ವೇಳೆ ಐಎನ್ಎಸ್
409,"ನವದೆಹಲಿ : ದೇಶದ ಮೊತ್ತ ಮೊದಲ ಇ-ಮೇಲ್‌ ಸ್ಪಾಮ್ಮಿಂಗ್‌ ಸೈಬರ್‌ ಅಪರಾಧ ವರದಿಯಾಗಿದ್ದು , ಬ್ರಿಟನ್‌ ಮೂಲದ ಕಂಪನಿಯಾಂದನ್ನು ಇ-ಮೇಲ್‌ ಮೂಲಕ ಗೋಳು ಹುಯ್ದುಕೊಳ್ಳುತ್ತಿದ್ದ ಕಾಲೇಜು ಬಿಟ್ಟ ಯುವಕನೊಬ್ಬನ ವಿರುದ್ಧ ಸಿಬಿಐ ದಳ ದೂರು ದಾಖಲಿಸಿಕೊಂಡಿದೆ."
410,ಪಾಟ್ನಾ ರೈಲ್ವೆ ನಿಲ್ದಾಣದಲ್ಲಿ ರೈಲ್ವೆ ಭದ್ರತಾ ದಳ ಭಿಕ್ಷುಕರನ್ನು ರೈಲ್ವೆ ನಿಲ್ದಾಣದಿಂದ ಎತ್ತಂಗಡಿ ಮಾಡಲು ನಿರ್ಧರಿಸಿದಾಗ ಪಪ್ಪು ಕುಮಾರನ ಶ್ರೀಮಂತಿಕೆ ಬೆಳಕಿಗೆ ಬಂದಿದೆ.
411,ಅರಿಜಿ‌ತ್‌ ಪಸಾಯತ್‌ ವಿಶೇಷ ತನಿಖಾ ದಳ ಮುಖ್ಯಸ್ಥರನ್ನಾಗಿ ನೇಮಿಸುವಂತೆ ಸುಪ್ರೀಂ ಕೋರ್ಟ್‌ ಈ ಹಿಂದೆಯೇ ಕೇಂದ್ರ ಸರ್ಕಾರಕ್ಕೆ ನಿರ್ದೇಶನ ನೀಡಿದೆ.
412,"ಕಾರ್ಪೊರೇಟರ್‌ಗಳ ಪೈಕಿ ಕಾಂಗ್ರೆಸ್ 14, ಬಿಜೆಪಿ 6, ಜನತಾ ದಳ 1, ಬಿಜೆಪಿ ಬಂಡಾಯ 1 ಹೀಗೆ 22 ಮಂದಿ ಮಹಿಳೆಯರಿದ್ದಾರೆ."
413,ಬೆಲೆ ಬಾಳುವ ಜಾಗವನ್ನು ಅಕ್ರಮವಾಗಿ ಡಿನೋಟಿಫಿಕೇಶನ್ ಮಾಡಿದ್ದಾರೆ ಎಂದು ಆರೋಪಿಸಿ ಕರ್ನಾಟಕ ಬಿಜೆಪಿ ಸೋಮವಾರ ಭ್ರಷ್ಟಾಚಾರ ನಿಗ್ರಹ ದಳ (ಎಸಿಬಿ)ಗೆ ದೂರು ನೀಡಿದ್ದಾರೆ.
414,"ರಾಜ್ಯದಲ್ಲಿ ಕಾಂಗ್ರೆಸ್‌, ಬಿಜೆಪಿ, ಜನತಾ ದಳ ಸ್ವತಂತ್ರವಾಗಿ ಅಧಿಕಾರ ನಡೆಸಿದ್ದಾಗಲೂ ಡೊನೇಷನ್‌ ಪಿಡುಗನ್ನು ಮಟ್ಟಹಾಕಲು ಆಗಿರಲಿಲ್ಲ."
415,"ಸಂಯುಕ್ತ ಸಂಸ್ಥಾನದ ಸೈನ್ಯ ತರಬೇತಿ ಮತ್ತು ಡಾಕ್ಟ್ರಿನ್ ದಳ (TRADOC) ಜನರಲ್ ಮಾರ್ಟಿನ್ ಡೆಂಪ್ಸೆ ಫೋರ್ಟ್‌ ಮೊನ್ರೋ, , ವರ್ಜಿನಿಯಾ"
416,"ಉತ್ತರ ಪ್ರದೇಶದಲ್ಲಿ ಆ್ಯಂಟಿ ರೋಮಿಯೋ ದಳ ಅಸ್ತಿತ್ವಕ್ಕೆ ಬಂದಂತೆ, ಮೂರೂ ದಿನಗಳ ಹಿಂದಷ್ಟೇ ಜಾರ್ಖಂಡ್ ನಲ್ಲೂ ಆ್ಯಂಟಿ ರೋಮಿಯೋ ದಳವನ್ನು ಅಸ್ತಿತ್ವಕ್ಕೆ ತರಲಾಗಿದೆ."
417,ಭ್ರಷ್ಟಾಚಾರ ನಿಗ್ರಹ ದಳ ( ಎಸಿಬಿ ) ದಾಖಲಿಸಿರುವ ಎಫ್‌ಐಆರ್ ರದ್ದು ಕೋರಿ ಯಡಿಯೂರಪ್ಪ ಹೈಕೋರ್ಟ್ ಮೆಟ್ಟಿಲೇರಿದ್ದಾರೆ.
418,ರಾಜ್ಯ ಪೊಲೀಸ್‌ ಇಲಾಖೆಯು ವಿಶೇಷ ರಿಸರ್ವ್‌ ಪೊಲೀಸ್‌ (ಕೆಎಸ್‌ಆರ್‌ಪಿ) ಮತ್ತು ರಾಜ್ಯ ಕೈಗಾರಿಕಾ ಭದ್ರತಾ ದಳ (ಕೆಎಸ್‌ಐಎಸ್‌ಎಫ್‌)ನಲ್ಲಿ ಖಾಲಿ ಇರುವ ಕಾನ್ಸ್‌ ಟೇಬಲ್‌ ಹುದ್ದೆಗಳಿಗೆ ನೇಮಕ ಮಾಡಿಕೊಳ್ಳಲು ಅರ್ಜಿ ಆಹ್ವಾನಿಸಿದೆ.
419,"ಗೋಧ್ರಾ ರೈಲು ಹತ್ಯಾಕಾಂಡ ನಡೆದ ಹದಿಮೂರು ವರ್ಷಗಳ ಬಳಿಕ, ಪ್ರಕರಣದ ಮತ್ತೊಬ್ಬ ಆರೋಪಿಯನ್ನು ಗುಜರಾತ್‌ನ ಉಗ್ರ ವಿರೋಧಿ ದಳ (ಎಟಿಎಸ್) ಸೋಮವಾರ ಬಂಧಿಸಿದೆ."
420,"ಪ್ರಮುಖ ಸ್ಥಳಗಳಲ್ಲಿ ಪೊಲೀಸ್‌, ಗೃಹ ರಕ್ಷಕ ದಳ ಕಣ್ಗಾವಲು • ರೈಲು ನಿಲ್ದಾಣದಲ್ಲಿ ಹೆಚ್ಚುವರಿ ಪೊಲೀಸ್‌ ನಿಯೋಜನೆ"
421,ಹೀಗಾಗಿ ತನಿಖಾ ದಳ ಅಧಿಕಾರಿಗಳು ರೈಲ್ವೆ ಹಳಿಗಳ ನಿರ್ವಹಣೆಯ ದೋಷ ಮತ್ತು ರೈಲಿನಲ್ಲಿರುವ ಲೋಪಗಳು ಅವಗಡಕ್ಕೆ ಕಾರಣ ಎಂದಿದ್ದಾರೆ.
422,ನೇ ಪ್ರತ್ಯೇಕ ಹೆಲಿಕಾಪ್ಟರ್ ದಳ ಬ್ಯಾಟಲ್ ಸೆವಾಸ್ಟೊಪೋಲ್.
423,ತಮಿಳುನಾಡಿನ ಐದು ಕಡೆ ದಿಢೀರ್ ದಾಳಿ ನಡೆಸಿ ಕೆಲವರನ್ನು ವಶಕ್ಕೆ ಪಡೆದುಕೊಂಡ ರಾಷ್ಟ್ರೀಯ ತನಿಖಾ ದಳ – ಕಹಳೆ ನ್ಯೂಸ್
424,"ಜತೆ ಸಿಕ್ಕಿಬಿದ್ದಿದ್ದ ಮಧ್ಯವರ್ತಿ ಮೋಹನ್ ಕುಮಾರ್ ಪ್ರಕರಣ ಸಚಿವ ಪುಟ್ಟರಂಗಶೆಟ್ಟಿ ಹುದ್ದೆಗೇ ಕುತ್ತು ತರುವಂತಿದ್ದು, ಭ್ರಷ್ಟಾಚಾರ ನಿಗ್ರಹ ದಳ (ಎಸಿಬಿ) ಸಚಿವರನ್ನು ಆರು ತಾಸು ವಿಚಾರಣೆಗೊಳಪಡಿಸಿದೆ."
425,ಅಮೆರಿಕ ಗುಪ್ತಚರ ದಳ ಮತ್ತು ಮಿಲಿಟರಿ ಕಾರ್ಯಾಚರಣೆ ಎಷ್ಟು ಖಡಕ್ಕಾಗಿತ್ತೆಂದರೆ ಪಾಕ್ ಬೇಹುಪಡೆ ಐಎಸ್ಐ ಗೇ ಈ ಬಗ್ಗೆ ಮಾಹಿತಿ ನೀಡಿರಲಿಲ್ಲ!
426,ಭಾರತ ಸೇವಾ ದಳ ದೇಶಾಭಿಮಾನವನ್ನು ಮಕ್ಕಳಲ್ಲಿ ಬೆಳೆಸಲು ಹೆಚ್ಚು ಸಹಕಾರಿ : ಮೃತ್ಯುಂಜಯ
427,17ರಿಂದ ತಂಬಾಕು ನಿಯಂತ್ರಣ ದಳ ಮತ್ತು ಪೊಲೀಸ್ ಇಲಾಖೆಯಿಂದ ಒಟ್ಟು 622 ಪ್ರಕರಣ ದಾಖಲಿಸಿದ್ದು.
428,ಈ ಪಡೆಯಲು ಪ್ರತಿ ದಳ ಟ್ವಿಸ್ಟ್ ಬೆರಳುಗಳ ಕೊನೆಯಲ್ಲಿ ನಂತರ ಬಾಲ.
429,ತಕ್ಷಣ ಸ್ಥಳಕ್ಕಾಗಮಿಸಿದ ಅಗ್ನಿಶಾಮಕ ದಳ ಹಾಗೂ ಪೊಲೀಸರು ಪ್ರಯಾಣಿಕರ ರಕ್ಷಣೆ ಮಾಡಿದ್ದಾರೆ ಎನ್ನಲಾಗಿದೆ.
430,"ಬಳಿಕ ಬಾಂಬ್‌ ಪತ್ತೆ ದಳ ಹಾಗೂ ಶ್ವಾನ ದಳದ ಸಿಬ್ಬಂದಿ ಪರಿಶೀಲಿಸಿ, ಸ್ಫೋಟಕ ವಸ್ತುವಲ್ಲವೆಂದು ಖಚಿತ ಪಡಿಸಿದ್ದಾರೆ."
431,ಮಾಹಿತಿ ತಿಳಿದು ತಕ್ಷಣ ಬಂದ ಅಗ್ನಿಶಾಮಕ ದಳ ಸ್ಥಳಕ್ಕಾಗಮಿಸಿ ಬೆಂಕಿಯನ್ನು ಆರಿಸುವಲ್ಲಿ ಯಶಸ್ವಿಯಾಗಿದೆ.
432,"ಎಎಸ್‌ಸಿ, ಬಾಂಬ್ ನಿಷ್ಕ್ರಿಯ ದಳ ಹಾಗೂ ಶ್ವಾನದಳದಿಂದ ಭದ್ರತೆ ಪರಿಶೀಲನೆ ಮಾಡಲಾಗುತ್ತಿದೆ."
433,ಘಟನೆ ನಡೆದಾಕ್ಷಣ ಸ್ಥಳೀಯರು ಹಾಗೂ ಅಗ್ನಿಶಾಮಕ ದಳ ಕಾರ್ಯಾಚರಣೆ ನಡೆಸಿ ಮಣ್ಣಿನಡಿಯಲ್ಲಿ ಸಿಲುಕಿಕೊಂಡಿರುವವರನ್ನು ಮೇಲೆತ್ತುವ ಪ್ರಯತ್ನ ಮಾಡಿದ್ರೂ ಮೂವರು ಆ ವೇಳೆಗೆ ಜೀವಂತ ಸಮಾಧಿಯಾಗಿದ್ದರು.
434,ಉಪ್ಪಳದಿಂದ ತಲುಪಿದ ಅಗ್ನಿ ಶಾಮಕ ದಳ ಹಾಗೂ ನಾಗರಿಕರು ಹುಡುಕಾಟ ನಡೆಸಿ ಮೃತದೇಹವನ್ನು ಹೊಳೆಯಿಂದ ಮೇಲಕ್ಕೆತ್ತಿದ್ದಾರೆ.
435,"ಲಕ್ನೋ, ಮೇ 25: ಅಯೋಧ್ಯೆಯಲ್ಲಿ ಸ್ವಯಂ ರಕ್ಷಣೆ ಮತ್ತು ಭಯೋತ್ಪಾದಕರ ವಿರುದ್ಧ ಹೋರಾಡಲು ಭಜರಂಗ ದಳ ಶಸ್ತ್ರಾಸ್ತ್ರ ತರಬೇತಿ ಶಿಬಿರ ಹಮ್ಮಿಕೊಂಡಿದೆ."
436,ಬೆಂಗಳೂರು: ನಗರದ ಸುತ್ತ-ಮುತ್ತಲ ಪ್ರದೇಶಗಳಲ್ಲಿ ಜೆಎಂಬಿ(ಜಮಾತ್‌-ಉಲ್‌-ಮುಜಾಹಿದ್ದೀನ್‌) ಉಗ್ರರ ಅಡಗುತಾಣಗಳು ಪತ್ತೆಯಾಗಿವೆ ಎಂಬ ರಾಷ್ಟ್ರೀಯ ತನಿಖಾ ದಳ (ಎನ್‌ಐಎ) ಮುಖ್ಯಸ್ಥರ ಹೇಳಿಕೆ ಬೆನ್ನಲ್ಲೇ ಬೆಂಗಳೂರಿಗೆ ಪ್ರತ್ಯೇಕ ಎಟಿಎಸ್‌ (ಭಯೋತ್ಪಾದಕ ನಿಗ್ರಹ ದಳ) ತೆರೆಯಲು ಸಿದ್ಧತೆ ನಡೆಸಲಾಗಿದೆ ಎಂದು ಗೃಹ ಸಚಿವ ಬಸವರಾಜ ಬೊಮ್ಮಾಯಿ ಹೇಳಿದರು.
437,ಗ್ರೀನ್ ಪೀಸ್ ವಿದೇಶಿ ಹಣವನ್ನು ತಂದು ಅದನ್ನು ದೇಶದ ಒಳಗಿನ ವಿಧ್ವಂಸಕ ಕೃತ್ಯಕ್ಕೆ ಬಳಸುತ್ತಿತ್ತು ಎಂದು ಕೇಂದ್ರ ಗುಪ್ತಚರ ದಳ ನೀಡಿದ ವರದಿ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಕೇಂದ್ರ ಸರ್ಕಾರ ಈ ಕ್ರಮ ತೆಗೆದುಕೊಂಡಿದೆ.
438,"ವಿಷಯ ತಿಳಿದು ಅಗ್ನಿಶಾಮಕ ದಳ ಸ್ಥಳಕ್ಕೆ ಆಗಮಿಸಿದ್ದು, ದೇಹವನ್ನು ಹುಡುಕಲು ಕಾರ್ಯಾಚರಣೆ ನಡೆಸಿದ್ದಾರೆ."
439,ಪಟ್ಟುಬಿಡದ ಬೆಂಗಳೂರು ಪಶ್ಚಿಮ ವಲಯದ ಡಿಸಿಪಿ ಲಾಬೂರಾಮ್ ಅವರ ನೇತೃತ್ವದ ವಿಶೇಷ ತನಿಖಾ ದಳ ಅಶ್ವಿನ್ ಅವರನ್ನು ಬಂಧಿಸಿ ಬೆಂಗಳೂರಿಗೆ ಎಳೆತಂದಿದೆ.
440,ಇದೀಗ ಅರಣ್ಯದಂಚಿನ ಗ್ರಾಮಗಳಲ್ಲಿ ಒಂದೇ ತಿಂಗಳಲ್ಲಿ ಎರಡು ಬಾರಿ ನಕ್ಸಲರು ಕಾಣಿಸಿಕೊಂಡಿರುವುದರಿಂದ ನಕ್ಸಲ್ ನಿಗ್ರಹ ದಳ ಹಾಗೂ ಜಿಲ್ಲಾ ಪೊಲೀಸರು ಕಟ್ಟೆಚ್ಚರ ವಹಿಸಿದ್ದಾರೆ.
441,ವಿಷಯ ತಿಳಿದ ಇಟಾನಗರ ಅಗ್ನಿಶಾಮಕ ದಳ ಸ್ಥಳಕ್ಕೆ ಧಾವಿಸಿ ಬೆಂಕಿಯನ್ನು ನಂದಿಸಿದೆ.
442,"Home ಕನ್ನಡ ವಾರ್ತೆಗಳು ರಾಷ್ಟ್ರೀಯ ಬಿಜೆಪಿ, ಭಜರಂಗ ದಳ ಪಾಕಿಸ್ತಾನದ ಬೇಹುಗಾರಿಕಾ ಪಡೆ ISI ನಿಂದ ಹಣ ಪಡೆಯುತ್ತಿದೆ: ದಿಗ್ವಿಜಯ್ ಸಿಂಗ್ ಆರೋಪ"
443,"ದೆಹಲಿ, ಅಕ್ಟೋಬರ್ 24: ಹಿಜ್ಬುಲ್ ಮುಜಾಹಿದೀನ್ ಸಂಘಟನೆ ಮುಖ್ಯಸ್ಥ ಸಯ್ಯದ್ ಸಲಾಹುದ್ದೀನ್‌ ಪುತ್ರ ಸಯ್ಯದ್ ಶಾಹಿದ್ ಯೂಸುಫ್‌ನನ್ನು ರಾಷ್ಟ್ರೀಯ ತನಿಖಾ ದಳ (ಎನ್ಐಎ) ದ ಅಧಿಕಾರಿಗಳು ಬಂಧಿಸಿದ್ದಾರೆ."
444,ಮೈಸೂರು: ಲಂಚ ಸ್ವೀಕರಿಸುತ್ತಿದ್ದ ಮೈಸೂರು ನಗರ ಪಾಲಿಕೆಯ ನುಲ್ಮ ಕೇಸ್ ವರ್ಕರ್‍ ಆಗಿ ಕೆಲಸ ನಿರ್ವಹಿಸುವ ಮಹಿಳಾ ಅಧಿಕಾರಿ ಭ್ರಷ್ಟಾಚಾರ ನಿಗ್ರಹ ದಳ ಬಲೆಗೆ ಬಿದಿದ್ದಾರೆ.
445,ಮಹಾರಾಷ್ಟ್ರದ ಭಯೋತ್ಪಾದಕ ನಿಗ್ರಹ ದಳ (ಎಟಿಎಸ್) ಇಂಡಿಯನ್ ಮುಜಾಹಿದ್ದೀನ್ ಸಂಘಟನೆಯ ಜೈನುಲ್ ಅಬೆದಿನ್‌ನನ್ನು ಬಂಧಿಸಿ ವಿಚಾರಣೆ ನಡೆಸುತ್ತಿದ್ದಾರೆ.
446,"ರಾಜ್ಯ ಜನಾತ ದಳ ಮುಖಂಡ ಇಕ್ಬಾಲ್ ಅಹಮದ್ ಮುಲ್ಕಿ, ರಾಜ್ಯ ಜನಾತ ದಳ ಉಪಾಧ್ಯಕ್ಷ ಅಬ್ದು ಲ್ ಖಾದರ್ ಮುಲ್ಕಿ, ಅವರಿಗೂ ಅಭಿನಂದನೆಗಳನ್ನು ಸಲ್ಲಿಸಿದ್ದಾರೆ."
447,21- ಭ್ರಷ್ಟಾಚಾರ ನಿಗ್ರಹ ದಳ (ಎಸಿಬಿ)ವನ್ನು ದುರುಪಯೋಗ ಪಡಿಸಿಕೊಂಡು ಪ್ರತಿ ಪಕ್ಷದ ನಾಯಕರ ಮೇಲೆ ಸುಳ್ಳು ಮೊಕದ್ದಮೆ ದಾಖಲಿಸುತ್ತಿರುವ ರಾಜ್ಯ ಸರ್ಕಾರವನ್ನು ವಜಾಗೊಳಿಸಲು ಕೇಂದ್ರಕ್ಕೆ ಶಿಫಾರಸು ಮಾಡುವಂತೆ ಬಿಜೆಪಿ ರಾಜ್ಯಪಾಲರಿಗೆ ದೂರು ಸಲ್ಲಿಸಿದೆ.
448,"ಕಾಂಗ್ರೆಸ್‌ ವರ್ಚಸ್ಸು ಕುಗ್ಗಿ ಜನತಾ ಪರಿವಾರ (ಜನತಾ ಪಕ್ಷ, ಜನತಾ ದಳ ಹಾಗೂ ಸಂಯುಕ್ತ ಜನತಾ ದಳ) ಮುನ್ನೆಲೆಗೆ ಬಂದಿತು."
449,ಮಂಗಳೂರು: 2 ರೌಡಿ ನಿಗ್ರಹ ದಳ ಅಸ್ತಿತ್ವಕ್ಕೆ
450,ಸಾರ್ವಜನಿಕರು ಸಭೆಯ ಸದುಪಯೋಗ ಪಡೆದುಕೊಳ್ಳುವಂತೆ ಭ್ರಷ್ಟಾಚಾರ ನಿಗ್ರಹ ದಳ ಪೊಲೀಸ್ ಉಪಾಧೀಕ್ಷಕರು ಪ್ರಕಟಣೆಯಲ್ಲಿ ತಿಳಿಸಿದ್ದಾರೆ.
451,ತಕ್ಷಣ ಸ್ಥಳಕ್ಕೆ ಸುಮಾರು 300 ಅಗ್ನಿಶಾಮಕ ದಳ ವಾಹನಗಳು ಬಂದು ಬೆಂಕಿಯನ್ನು ನಂದಿಸಲು ಹರಸಾಹಸಪಟ್ಟಿದ್ದಾರೆ.
452,ಉಪ್ಪಳ: ಬಾವಿ ಶುಚಿಗೊಳಿಸಿ ಮೇಲೇರುತ್ತಿದ್ದಾಗ ಅರ್ಧದಿಂದ ಕೆಳಕ್ಕೆ ಬಿದ್ದು ಗಾಯಗೊಂಡ ಬಂದ್ಯೋಡ್‌ ನಿವಾಸಿ ಸಂದೀಪ್‌(27)ನನ್ನು ಉಪ್ಪಳದ ಅಗ್ನಿಶಾಮಕ ದಳ ರಕ್ಷಿಸಿದೆ.
453,ಈ ನಿಟ್ಟಿನಲ್ಲಿ ಯಾವುದೇ ಆಟಗಾರರು ಅವರ ಜತೆ ಸಂಪರ್ಕ ಇಲ್ಲವೆ ಸಲಿಗೆಯಿಂದ ವರ್ತಿಸಬಾರದು ಎಂದು ಬಿಸಿಸಿಐನ ಭ್ರಷ್ಟಾಚಾರ ನಿಗ್ರಹ ದಳ ತಾಕೀತು ಮಾಡಿದೆ.
454,ಈ ಹಿಂದೆ ಅಪನಾ ದಳ ಗೆಲುವು ಕಂಡಿತ್ತು
455,ಹಣವನ್ನು ಪ್ರತ್ಯೇಕತಾವಾದಿಗಳಿಗೆ ಹಾಗೂ ಭಯೋತ್ಪಾದಕರಿಗೆ ಹಂಚುವ ತಂಡವೇ ಇದೆಯೆಂದು ತನಿಖಾ ದಳ ಅರೋಪಿಸಿದೆ.
456,ಘಟನ ಸ್ಥಳಕ್ಕೆ ಹತ್ತಿರದ ಗಂಗಾವತಿ ತಾಲೂಕಿನ ಅಗ್ನಿಶಾಮಕ ದಳ ಸಿಬ್ಬಂದಿ ಭೇಟಿ ನೀಡಿ ಬೆಂಕಿ ನಂದಿಸಿದ್ದಾರೆ.
457,"ಆರ್‌ಟಿಒ, ಕೆಎಸ್‌ಆರ್‌ಟಿಸಿ, ಅಗ್ನಿ ಶಾಮಕ ದಳ ನಿರ್ವಹಿಸಿದ ವಿಕೋಪ ನಿರ್ವಹಣೆ ವರದಿ ಸಲ್ಲಿಸಲಾಯಿತು."
458,"ಬಾಂಬ್ ನಿಷ್ಕ್ರಿಯ ದಳ, ಶ್ವಾನ ದಳ ಸೇರಿ ಮೂರು ತಂಡ ಮಾಡಿದ್ದೇವೆ."
459,ನವದೆಹಲಿ: ಶಾರದಾ ಹಗರಣಕ್ಕೆ ಸಂಬಂಧಿಸಿ ಕೋಲ್ಕತಾ ಪೊಲೀಸ್ ಆಯುಕ್ತ ರಾಜೀವ್ ಕುಮಾರ್ ಅವರನ್ನು ಕೇಂದ್ರೀಯ ತನಿಖಾ ದಳ (ಸಿಬಿಐ) ಫೆಬ್ರವರಿ 9ರಂದು ಶಿಲ್ಲಾಂಗ್ ನಲ್ಲಿ ವಿಚಾರಣೆ ನಡೆಸಲಿದೆ.
460,"ಘಟನೆ ನಡೆದ ತಕ್ಷಣ ಉಡುಪಿಯ ಎರಡು ಅಗ್ನಿಶಾಮಕ ದಳ ವಾಹನಗಳು ಸ್ಥಳಕ್ಕೆ ಧಾವಿಸಿದ್ದು, 3:30ರಿಂದ ನಿರಂತರವಾಗಿ ಬೆಂಕಿ ನಂದಿಸುವ ಕಾರ್ಯದಲ್ಲಿ ತೊಡಗಿಕೊಂಡವು."
461,ಕನ್ನಡಮ್ಮ ಸುದ್ದಿ-ಮುಂಡಗೋಡ : ಜಾತ್ಯಾತೀತ ಜನತಾ ದಳ ಜಿಲ್ಲಾಧ್ಯಕ್ಷರನ್ನು ಕೂಡಲೇ ವಜಾ ಮಾಡಬೇಕು ಹಾಗೂ ಎಲ್ಲರ ಸಮ್ಮತಿಯ ತಾಲೂಕ ಅಧ್ಯಕ್ಷರನ್ನು ನೇಮಿಸ ಬೇಕು ಎಂದು ಜೆಡಿಎಸ್ ತಾಲೂಕ ಕಾರ್ಯಾಧ್ಯಕ್ಷ ತುಕಾರಾಮ ಗುಡಕರ ಹೇಳಿದರು.
